trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
23,2025-05-30T10:10:00-04:00,OKLO,BUY,BUY,1844,53.69,1.0,,
24,2025-05-30T10:15:00-04:00,OKLO,SELL,SELL,1844,52.87,1.0,-1513.0800000000006,-1.5282808930748806
25,2025-05-30T10:20:00-04:00,OKLO,BUY,BUY,1859,53.2,1.0,,
26,2025-05-30T11:05:00-04:00,OKLO,SELL,SELL,1859,53.18,1.0,-38.18000000000581,-0.03860472923100533
27,2025-05-30T11:30:00-04:00,OKLO,BUY,BUY,1856,53.27,1.0,,
28,2025-05-30T11:35:00-04:00,OKLO,SELL,SELL,1856,52.65,1.0,-1151.7200000000084,-1.1648817660988056
29,2025-05-30T14:00:00-04:00,OKLO,BUY,BUY,1945,50.78,1.0,,
30,2025-06-02T09:55:00-04:00,OKLO,SELL,SELL,1945,51.69,1.0,1768.9499999999935,1.791013495247953
31,2025-06-02T10:30:00-04:00,OKLO,BUY,BUY,1899,52.11,1.0,,
32,2025-06-02T10:35:00-04:00,OKLO,SELL,SELL,1899,51.49,1.0,-1178.379999999995,-1.1907893347362146
33,2025-06-02T11:20:00-04:00,OKLO,BUY,BUY,1907,51.82,1.0,,
34,2025-06-02T12:30:00-04:00,OKLO,SELL,SELL,1907,51.77,1.0,-96.34999999999458,-0.09749878923402337
35,2025-06-02T12:35:00-04:00,OKLO,BUY,BUY,1892,52.23,1.0,,
36,2025-06-02T12:40:00-04:00,OKLO,SELL,SELL,1892,51.89,1.0,-644.279999999993,-0.6519722291483774
37,2025-06-02T13:40:00-04:00,OKLO,BUY,BUY,1895,52.11,1.0,,
